,source,values,pvalues,target,source cell type,target cell type,CT
2063,CCL2,0.5063020932067596,0.0,CX3CR1,Microglia,Neurons2,10
2064,CCL5,0.11362488144528494,0.0,CX3CR1,Microglia,Neurons2,10
2065,CCL4,0.4425739956998277,0.0,CX3CR1,Microglia,Neurons2,10
2066,CXCL10,0.1529528412325629,0.0,CX3CR1,Microglia,Neurons2,10
2067,CXCL12,0.10834256342087668,0.0,CX3CR1,Microglia,Neurons2,10
2069,CCL3,0.9380645342061085,0.0,CX3CR1,Microglia,Neurons2,10
2070,CCL7,0.15195298183140496,0.0,CX3CR1,Microglia,Neurons2,10
2076,CXCL2,0.2805936017451419,0.0,CX3CR1,Microglia,Neurons2,10
2079,PF4,0.1487058206927796,0.0,CX3CR1,Microglia,Neurons2,10
2113,APOE,0.494007325720513,0.007,LRP6,Microglia,Neurons2,10
2749,TNF,0.08798044672838377,0.0,SMPD3,Microglia,Neurons2,10
2768,TNF,0.11147381008062848,0.0,MAP3K14,Microglia,Neurons2,10
2772,SPP1,0.1239658816694626,0.0,MAP3K14,Microglia,Neurons2,10
2839,TNF,0.12078670726718965,0.0,CTSS,Microglia,Neurons2,10
3134,VEGFA,0.1804140676222803,0.0,NRP1,Microglia,Neurons2,10
3367,TNF,0.11989257167810682,0.0,SMPD2,Microglia,Neurons2,10
3545,VEGFA,0.07572965639076014,0.0,TGFBR1,Microglia,Neurons2,10
3775,LIFR,0.4540949118939918,0.0,NEGR1,Microglia,Neurons2,10
3880,EDN1,0.15618900811339442,0.377,EDNRB,Microglia,Neurons2,10
3888,VEGFA,0.06166654677911737,0.008,NRP2,Microglia,Neurons2,10
3962,CXCL12,0.40919786411748926,0.0,ROCK1,Microglia,Neurons2,10
3963,VTN,0.39157388781874836,0.0,ROCK1,Microglia,Neurons2,10
3991,CXCL12,0.11931959160638755,0.0,AVPR1A,Microglia,Neurons2,10
3992,OXT,0.1189694637050378,0.119,AVPR1A,Microglia,Neurons2,10
3993,AVP,0.4940099449091161,0.997,AVPR1A,Microglia,Neurons2,10
3994,VIP,0.10340637987470391,0.529,AVPR1A,Microglia,Neurons2,10
4163,EDN1,0.26648342150381243,0.0,ADCY2,Microglia,Neurons2,10
4203,APOE,0.5036517589158808,0.002,SCARB1,Microglia,Neurons2,10
531,VCL,0.2744309502135955,0.0,PIK3CA,Oligodendrocytes,Ependymal,10
2830,VCL,0.08252624907899282,0.0,DDX58,Oligodendrocytes,Ependymal,10
2937,MT-RNR2,1.9198536182699732,0.0,ADRA2A,Oligodendrocytes,Ependymal,10
73,VCL,0.6427072398407814,0.0,PIK3R1,Oligodendrocytes,NG2,10
807,SPARC,0.7831388803923643,0.0,ERBB3,Oligodendrocytes,NG2,10
2830,VCL,0.11157197914764666,0.0,DDX58,Oligodendrocytes,NG2,10
4059,AVP,0.42150358323396464,1.0,PTH1R,Oligodendrocytes,NG2,10
4279,SPON1,0.14841823044296135,0.725,LRP8,Oligodendrocytes,NG2,10
2671,AVP,0.3852668164917095,1.0,ADRB2,Oligodendrocytes,Endothelial,10
73,VCL,0.061876293830466125,0.773,PIK3R1,Oligodendrocytes,Astrocytes,10
719,SPON1,0.052667480130401345,1.0,APP,Oligodendrocytes,Astrocytes,10
531,VCL,0.23389315137905284,0.0,PIK3CA,Oligodendrocytes,Microglia,10
3017,RARRES2,0.4180426618541774,0.0,CCRL2,Oligodendrocytes,Microglia,10
3261,AVP,0.6023255624853058,1.0,PLAU,Oligodendrocytes,Microglia,10
3468,FAM3C,0.2451904098073836,0.0,LIFR,Oligodendrocytes,Microglia,10
4034,AVP,0.36738176160451036,1.0,ADCYAP1R1,Oligodendrocytes,Microglia,10
4046,AVP,0.6958361294919164,0.993,GPR84,Oligodendrocytes,Microglia,10
485,VCL,0.485922009635755,0.0,PRKCA,Oligodendrocytes,Neurons2,10
3993,AVP,0.3795990817221633,1.0,AVPR1A,Oligodendrocytes,Neurons2,10
200,PTPN11,0.27368493825365525,0.0,MAPK8,Neurons2,Ependymal,10
208,BDNF,0.18646423745646623,0.0,MAPK8,Neurons2,Ependymal,10
213,DUSP18,0.1029992806737447,0.0,MAPK8,Neurons2,Ependymal,10
292,PTPN11,0.43194199914069253,0.0,STAT3,Neurons2,Ependymal,10
296,TYK2,0.220415603488598,0.0,STAT3,Neurons2,Ependymal,10
311,FGFR3,0.24468993009258613,0.0,STAT3,Neurons2,Ependymal,10
312,BDNF,0.34472129834350346,0.0,STAT3,Neurons2,Ependymal,10
314,AGT,0.3158959857842629,0.0,STAT3,Neurons2,Ependymal,10
495,PTPN11,0.45893197662449703,0.0,PIK3CA,Neurons2,Ependymal,10
499,TYK2,0.2474055809724025,0.0,PIK3CA,Neurons2,Ependymal,10
509,FGF9,0.253869644506411,0.0,PIK3CA,Neurons2,Ependymal,10
518,FGFR3,0.2716799075763906,0.0,PIK3CA,Neurons2,Ependymal,10
521,BDNF,0.37171127582730795,0.0,PIK3CA,Neurons2,Ependymal,10
524,AGT,0.3428859632680674,0.0,PIK3CA,Neurons2,Ependymal,10
530,FGF14,0.324264747588692,0.0,PIK3CA,Neurons2,Ependymal,10
608,DUSP18,0.5061883347880258,0.0,ITGB1,Neurons2,Ependymal,10
1097,DUSP18,0.12568757727753369,0.0,ITGA6,Neurons2,Ependymal,10
1232,EFNB3,0.08087675988386202,0.0,PAK1,Neurons2,Ependymal,10
1298,TYK2,0.05097004953259375,0.0,EIF2AK2,Neurons2,Ependymal,10
2040,VIP,0.518505534217426,0.0,F3,Neurons2,Ependymal,10
2041,SST,0.21348534086369017,0.0,F3,Neurons2,Ependymal,10
2816,TYK2,0.08881353692854,0.0,STAT6,Neurons2,Ependymal,10
2928,AGT,0.20927625780521658,0.0,ADRA2A,Neurons2,Ependymal,10
2935,PENK,0.23320889799364986,0.0,ADRA2A,Neurons2,Ependymal,10
2941,NMS,0.5996974309138389,0.0,ADRA2A,Neurons2,Ependymal,10
2942,NMU,0.14220287929514075,0.0,ADRA2A,Neurons2,Ependymal,10
2947,SST,0.08613955562347271,0.0,ADRA2A,Neurons2,Ependymal,10
3345,RSPO3,0.19844322709846374,0.0,LGR4,Neurons2,Ependymal,10
3532,TGFB2,0.22808183180951733,0.0,TGFBR2,Neurons2,Ependymal,10
3574,BDNF,0.32893256886326716,0.0,SIK1,Neurons2,Ependymal,10
3629,SHH,0.09746585310258463,0.0,GAS1,Neurons2,Ependymal,10
3936,PTN,1.7526605105650594,0.0,NCL,Neurons2,Ependymal,10
3970,NXPH1,0.472525833277215,0.0,NRXN3,Neurons2,Ependymal,10
4269,RPH3A,0.23030560341940934,0.0,NRXN1,Neurons2,Ependymal,10
4272,NXPH1,0.18090810776616761,0.0,NRXN1,Neurons2,Ependymal,10
9,PTPN11,0.3665191000451592,0.0,JAK2,Neurons2,NG2,10
36,PTPN11,0.8272082662516829,0.0,PIK3R1,Neurons2,NG2,10
40,TYK2,0.6156818705995883,0.0,PIK3R1,Neurons2,NG2,10
50,FGF9,0.6221459341335969,0.0,PIK3R1,Neurons2,NG2,10
59,FGFR3,0.6399561972035765,0.0,PIK3R1,Neurons2,NG2,10
62,BDNF,0.7399875654544938,0.0,PIK3R1,Neurons2,NG2,10
65,AGT,0.7111622528952533,0.0,PIK3R1,Neurons2,NG2,10
72,FGF14,0.6925410372158779,0.0,PIK3R1,Neurons2,NG2,10
347,EFNB3,0.106908983838083,0.0,EPHA4,Neurons2,NG2,10
351,FGFR3,0.12977956453596476,0.0,EPHA4,Neurons2,NG2,10
796,PTPN11,0.29627483749026495,0.0,ERBB3,Neurons2,NG2,10
807,SPARC,0.43991571154489656,0.014,ERBB3,Neurons2,NG2,10
974,AGT,0.28379699117671386,0.0,PRKCE,Neurons2,NG2,10
1245,EFNB3,0.10897892406868076,0.935,EPHB1,Neurons2,NG2,10
1403,FGF9,0.1746680372472276,0.0,FGFR3,Neurons2,NG2,10
1409,FGF14,0.24506314032950866,0.0,FGFR3,Neurons2,NG2,10
1655,BDNF,0.196767290069977,0.0,CDK1,Neurons2,NG2,10
1871,PTPN11,0.2735666478565386,0.0,FLT1,Neurons2,NG2,10
2105,RSPO3,0.2569484891611263,0.0,LRP6,Neurons2,NG2,10
2109,FZD8,0.2423480165170814,0.0,LRP6,Neurons2,NG2,10
2113,APOE,0.5851169317016117,0.0,LRP6,Neurons2,NG2,10
2114,WNT3,0.24990535167536843,0.0,LRP6,Neurons2,NG2,10
2116,DKK2,0.30156500031694533,0.0,LRP6,Neurons2,NG2,10
2832,TYK2,0.11872393369833201,0.0,IFNAR2,Neurons2,NG2,10
3431,PTPN11,0.31690911861360765,0.0,GHR,Neurons2,NG2,10
3433,TYK2,0.10538272296151316,0.0,GHR,Neurons2,NG2,10
3447,PTPN11,0.28236994270242394,0.0,NRG1,Neurons2,NG2,10
3450,PTPN11,0.3607543607657925,0.0,GNAI1,Neurons2,NG2,10
3626,SHH,0.26075250652598075,0.0,PTCH1,Neurons2,NG2,10
3628,SHH,0.1032319943956179,0.0,HHIP,Neurons2,NG2,10
3849,EFNB3,0.20679345731109947,0.0,EPHB3,Neurons2,NG2,10
3901,OXT,0.13275826563122245,0.0,SLC12A5,Neurons2,NG2,10
3942,ALCAM,0.8070961461419109,0.0,CHL1,Neurons2,NG2,10
3945,FGFR3,0.09943910069873317,0.0,DYRK1A,Neurons2,NG2,10
3983,PTN,0.7231067007805474,0.0,CDH10,Neurons2,NG2,10
4059,AVP,2.207122609464662,0.0,PTH1R,Neurons2,NG2,10
4061,VIP,0.40524276100557755,0.0,PTH1R,Neurons2,NG2,10
4278,APOE,0.48283472024285556,0.0,LRP8,Neurons2,NG2,10
4279,SPON1,0.6273619329789928,0.0,LRP8,Neurons2,NG2,10
4350,FGF14,0.25147339352372083,0.0,SCN1A,Neurons2,NG2,10
4420,APOE,0.4116484223668837,0.0,TREM2,Neurons2,NG2,10
333,BDNF,0.22562281802588552,0.0,NTRK2,Neurons2,Endothelial,10
408,PTPN11,0.27405858009583617,0.0,LAT,Neurons2,Endothelial,10
981,PTN,0.6061378160388663,0.0,PTPRZ1,Neurons2,Endothelial,10
1058,NRP1,0.1620114490036457,0.0,PLXNA1,Neurons2,Endothelial,10
1073,VIP,0.3312905430634434,0.0,PTGS2,Neurons2,Endothelial,10
1232,EFNB3,0.05730406991252876,0.002,PAK1,Neurons2,Endothelial,10
1272,DUSP18,0.09266938100421251,0.213,ITGB8,Neurons2,Endothelial,10
1403,FGF9,0.12812287782563891,0.0,FGFR3,Neurons2,Endothelial,10
1409,FGF14,0.19851798090791994,0.0,FGFR3,Neurons2,Endothelial,10
1569,FGF9,0.0714509955030466,0.0,PDGFRA,Neurons2,Endothelial,10
1579,FGF14,0.14184609858532762,0.0,PDGFRA,Neurons2,Endothelial,10
1582,NRP1,0.17285663956751296,0.0,PDGFRA,Neurons2,Endothelial,10
2372,SFRP2,0.21545965856724092,0.0,WNT5A,Neurons2,Endothelial,10
2671,AVP,2.1708858427224067,0.0,ADRB2,Neurons2,Endothelial,10
2673,VIP,0.3690059942633224,0.0,ADRB2,Neurons2,Endothelial,10
3012,VIP,0.3614401655444421,0.0,DPP4,Neurons2,Endothelial,10
3067,AGT,0.5729215765250217,0.0,PLCB1,Neurons2,Endothelial,10
3085,AGT,0.6132397541770112,0.503,SGK1,Neurons2,Endothelial,10
3220,AGT,0.1475929928446397,0.0,SLC9A1,Neurons2,Endothelial,10
3329,AGT,0.17834813844986003,0.0,EDNRA,Neurons2,Endothelial,10
3450,PTPN11,0.2825917464563216,0.0,GNAI1,Neurons2,Endothelial,10
3643,TYK2,0.16088895951685966,0.0,PRKD2,Neurons2,Endothelial,10
4107,AGT,0.2888990978927971,0.0,HDAC2,Neurons2,Endothelial,10
9,PTPN11,0.24224916512401537,0.0,JAK2,Neurons2,Astrocytes,10
36,PTPN11,0.24637732024136763,0.0,PIK3R1,Neurons2,Astrocytes,10
40,TYK2,0.03485092458927312,0.99,PIK3R1,Neurons2,Astrocytes,10
50,FGF9,0.041314988123281576,0.949,PIK3R1,Neurons2,Astrocytes,10
59,FGFR3,0.059125251193261244,0.984,PIK3R1,Neurons2,Astrocytes,10
62,BDNF,0.15915661944417858,0.01,PIK3R1,Neurons2,Astrocytes,10
65,AGT,0.13033130688493802,0.849,PIK3R1,Neurons2,Astrocytes,10
72,FGF14,0.1117100912055626,0.156,PIK3R1,Neurons2,Astrocytes,10
94,TYK2,0.07690348491942238,0.0,PTPN1,Neurons2,Astrocytes,10
292,PTPN11,0.2446020134933257,0.0,STAT3,Neurons2,Astrocytes,10
296,TYK2,0.0330756178412312,0.818,STAT3,Neurons2,Astrocytes,10
311,FGFR3,0.05734994444521932,0.785,STAT3,Neurons2,Astrocytes,10
312,BDNF,0.15738131269613664,0.0,STAT3,Neurons2,Astrocytes,10
314,AGT,0.12855600013689608,0.391,STAT3,Neurons2,Astrocytes,10
608,DUSP18,0.0739602979247739,0.83,ITGB1,Neurons2,Astrocytes,10
612,AGT,0.15230308287935482,0.0,ABL1,Neurons2,Astrocytes,10
717,APOE,0.3870839699302956,0.0,APP,Neurons2,Astrocytes,10
719,SPON1,0.5316111826664327,0.0,APP,Neurons2,Astrocytes,10
818,PTPN11,0.24734091542223205,0.008,IGF1R,Neurons2,Astrocytes,10
825,FGF9,0.042278583304146,0.999,IGF1R,Neurons2,Astrocytes,10
836,FGF14,0.11267368638642704,0.801,IGF1R,Neurons2,Astrocytes,10
1097,DUSP18,0.09203107620185036,0.0,ITGA6,Neurons2,Astrocytes,10
1232,EFNB3,0.034977838446881154,0.07,PAK1,Neurons2,Astrocytes,10
1298,TYK2,0.031937611316708234,0.054,EIF2AK2,Neurons2,Astrocytes,10
1871,PTPN11,0.2484367488157515,0.0,FLT1,Neurons2,Astrocytes,10
2105,RSPO3,0.05632516779751475,0.602,LRP6,Neurons2,Astrocytes,10
2109,FZD8,0.0417246951534699,0.797,LRP6,Neurons2,Astrocytes,10
2113,APOE,0.3844936103380002,0.001,LRP6,Neurons2,Astrocytes,10
2114,WNT3,0.04928203031175691,0.693,LRP6,Neurons2,Astrocytes,10
2116,DKK2,0.10094167895333382,0.156,LRP6,Neurons2,Astrocytes,10
2269,SFRP2,0.8367848313095876,0.0,FZD2,Neurons2,Astrocytes,10
2280,WNT3,0.753393184569703,0.0,FZD2,Neurons2,Astrocytes,10
2352,PTPN11,0.24367043436953736,0.0,KRAS,Neurons2,Astrocytes,10
2355,EFNB3,0.03354778462354923,0.33,KRAS,Neurons2,Astrocytes,10
2809,TYK2,0.03178024043464392,0.002,IFNAR1,Neurons2,Astrocytes,10
3144,ALCAM,0.7288966326401233,0.0,NRP1,Neurons2,Astrocytes,10
3352,PTPN11,0.24568720877050435,0.0,MAP2K1,Neurons2,Astrocytes,10
3354,SHH,0.06800771335249131,0.0,MAP2K1,Neurons2,Astrocytes,10
3356,EFNB3,0.035564559024516204,0.0,MAP2K1,Neurons2,Astrocytes,10
3544,TGFB2,0.07991389031898316,0.642,TGFBR1,Neurons2,Astrocytes,10
3629,SHH,0.06833121922122608,0.0,GAS1,Neurons2,Astrocytes,10
3970,NXPH1,0.11762952270821564,0.14,NRXN3,Neurons2,Astrocytes,10
4244,VIP,0.30984861529706803,0.0,TLR3,Neurons2,Astrocytes,10
333,BDNF,0.38605533581844886,0.0,NTRK2,Neurons2,Microglia,10
392,BDNF,0.23755486152442218,0.0,GRIA1,Neurons2,Microglia,10
495,PTPN11,0.41839417778995436,0.0,PIK3CA,Neurons2,Microglia,10
499,TYK2,0.20686778213785983,0.001,PIK3CA,Neurons2,Microglia,10
509,FGF9,0.21333184567186828,0.0,PIK3CA,Neurons2,Microglia,10
518,FGFR3,0.23114210874184796,0.0,PIK3CA,Neurons2,Microglia,10
521,BDNF,0.3311734769927653,0.0,PIK3CA,Neurons2,Microglia,10
524,AGT,0.30234816443352475,0.0,PIK3CA,Neurons2,Microglia,10
530,FGF14,0.28372694875414933,0.0,PIK3CA,Neurons2,Microglia,10
981,PTN,0.6293063061382187,0.0,PTPRZ1,Neurons2,Microglia,10
1073,VIP,0.45271958363271503,0.0,PTGS2,Neurons2,Microglia,10
1368,TYK2,0.10150826304221192,0.0,PIK3CB,Neurons2,Microglia,10
1372,FGFR3,0.12578258964620004,0.0,PIK3CB,Neurons2,Microglia,10
1383,TYK2,0.2471347455516433,0.0,PIK3CD,Neurons2,Microglia,10
1386,FGFR3,0.2714090721556314,0.0,PIK3CD,Neurons2,Microglia,10
1894,VIP,0.3499082334914623,0.0,VEGFA,Neurons2,Microglia,10
2026,TYK2,0.08888941521225696,0.0,TNF,Neurons2,Microglia,10
2033,S100B,0.17296130289683007,0.0,TNF,Neurons2,Microglia,10
2261,WNT3,0.09564652278505523,0.0,FZD4,Neurons2,Microglia,10
2283,SFRP2,0.17903816952493978,0.0,FZD4,Neurons2,Microglia,10
2297,TGFB2,0.1164360454810664,0.004,MAP3K7,Neurons2,Microglia,10
2300,AGT,0.18467993310519626,0.0,MAP3K7,Neurons2,Microglia,10
2352,PTPN11,0.7911583837225715,0.0,KRAS,Neurons2,Microglia,10
2355,EFNB3,0.5810357339765834,0.0,KRAS,Neurons2,Microglia,10
2395,PTPN11,0.32713282270776034,0.0,MAP3K5,Neurons2,Microglia,10
2399,S100B,0.1996783147402389,0.0,MAP3K5,Neurons2,Microglia,10
3056,BDNF,0.28450696836355677,0.0,MTOR,Neurons2,Microglia,10
3057,AGT,0.25568165580431623,0.0,MTOR,Neurons2,Microglia,10
3085,AGT,0.8691300394989195,0.015,SGK1,Neurons2,Microglia,10
3220,AGT,0.19979690171423412,0.0,SLC9A1,Neurons2,Microglia,10
3259,FGFR3,0.33297519339325,0.0,PLAU,Neurons2,Microglia,10
3260,BDNF,0.43300656164416734,0.0,PLAU,Neurons2,Microglia,10
3261,AVP,2.3879445887160027,0.0,PLAU,Neurons2,Microglia,10
3311,BDNF,0.19595152337367117,0.0,MAPK9,Neurons2,Microglia,10
3564,TGFB2,0.10069179304910607,0.042,ACVR1,Neurons2,Microglia,10
3970,NXPH1,0.13500798791891638,0.143,NRXN3,Neurons2,Microglia,10
4034,AVP,2.1530007878352073,0.0,ADCYAP1R1,Neurons2,Microglia,10
4036,VIP,0.35112093937612326,0.0,ADCYAP1R1,Neurons2,Microglia,10
4046,AVP,2.4814551557226134,0.0,GPR84,Neurons2,Microglia,10
4048,VIP,0.6795753072635293,0.0,GPR84,Neurons2,Microglia,10
4244,VIP,0.421484376937885,0.0,TLR3,Neurons2,Microglia,10
4269,RPH3A,0.19519570900986738,0.0,NRXN1,Neurons2,Microglia,10
4272,NXPH1,0.14579821335662568,0.0,NRXN1,Neurons2,Microglia,10
878,PTN,0.5676991984199381,0.0,SDC3,Neurons2,Oligodendrocytes,10
1245,EFNB3,0.4370904435685669,0.0,EPHB1,Neurons2,Oligodendrocytes,10
3067,AGT,0.2129698988150979,0.0,PLCB1,Neurons2,Oligodendrocytes,10
3085,AGT,1.929481549912387,0.0,SGK1,Neurons2,Oligodendrocytes,10
3418,PTPN11,0.6503957832188129,0.0,MPZL1,Neurons2,Oligodendrocytes,10
3435,PTPN11,0.2986961655736267,0.0,SGMS1,Neurons2,Oligodendrocytes,10
3777,TGFB2,0.35586965904287565,0.0,PLAT,Neurons2,Oligodendrocytes,10
3864,PTN,0.5653068273283014,0.0,PTPRB,Neurons2,Oligodendrocytes,10
3900,FGFR3,0.1333203919836245,0.0,LRRTM2,Neurons2,Oligodendrocytes,10
4178,VIP,0.3201412110769931,0.0,VIPR2,Neurons2,Oligodendrocytes,10
23,CXCL12,0.1631621318662748,0.0,JAK2,Ependymal,NG2,14
40,TYK2,0.5704643099941453,0.0,PIK3R1,Ependymal,NG2,14
49,FGF7,0.7627161992266411,0.0,PIK3R1,Ependymal,NG2,14
64,CXCL12,0.5580254287347122,0.0,PIK3R1,Ependymal,NG2,14
65,AGT,0.6500699836582531,0.0,PIK3R1,Ependymal,NG2,14
67,VEGFA,0.5743781684868551,0.0,PIK3R1,Ependymal,NG2,14
703,SEMA5A,0.12285262915237939,0.0,PLXNA2,Ependymal,NG2,14
804,GDF15,0.16981318045077476,0.0,ERBB3,Ependymal,NG2,14
806,S100A4,0.30802049730877606,0.0,ERBB3,Ependymal,NG2,14
974,AGT,0.21121513724944135,0.0,PRKCE,Ependymal,NG2,14
1402,FGF7,0.4184014985079878,0.0,FGFR3,Ependymal,NG2,14
1816,SEMA5A,0.19230665355616158,0.0,PLXNA3,Ependymal,NG2,14
1879,VEGFA,0.06777767514264513,0.0,FLT1,Ependymal,NG2,14
2419,CXCL10,0.10001098674308592,0.0,MAP2K3,Ependymal,NG2,14
2831,TYK2,0.133321477694735,0.0,IFNAR2,Ependymal,NG2,14
2878,VEGFA,0.11475277659742841,0.0,VCAM1,Ependymal,NG2,14
2894,SLIT2,0.07941421997077647,0.0,CXCL12,Ependymal,NG2,14
3112,KMT2E,0.7017499860167475,0.0,RARA,Ependymal,NG2,14
3430,TYK2,0.05866821084457065,0.0,GHR,Ependymal,NG2,14
3448,CXCL12,0.22779636330636632,0.0,GNAI1,Ependymal,NG2,14
3536,INHBA,0.058914445716556685,0.0,TGFBR3,Ependymal,NG2,14
3885,VEGFA,0.12714716469323564,0.015,NRP2,Ependymal,NG2,14
3894,SEMA3E,0.1713794389894321,0.0,NRP2,Ependymal,NG2,14
3939,ALCAM,0.4357528893614589,0.0,CHL1,Ependymal,NG2,14
3959,CXCL12,0.6010128115002559,0.0,ROCK1,Ependymal,NG2,14
3980,PTN,0.2774829272703804,0.0,CDH10,Ependymal,NG2,14
4050,ADM,0.12482636563358486,0.0,PTH1R,Ependymal,NG2,14
4056,AVP,0.19262547328071075,1.0,PTH1R,Ependymal,NG2,14
4168,VEGFA,0.12939397314333642,0.0,AKT3,Ependymal,NG2,14
455,FGF7,0.5371717250615804,0.0,PDGFRB,Ependymal,Endothelial,14
462,VEGFA,0.3488336943217943,0.0,PDGFRB,Ependymal,Endothelial,14
981,PTN,0.19213362633679326,0.0,PTPRZ1,Ependymal,Endothelial,14
1053,SLIT2,0.06479583657034416,0.0,PLXNA1,Ependymal,Endothelial,14
1056,SEMA5A,0.03143558775476723,0.0,PLXNA1,Ependymal,Endothelial,14
1402,FGF7,0.3101560931602743,0.0,FGFR3,Ependymal,Endothelial,14
1568,FGF7,0.2703447065574781,0.0,PDGFRA,Ependymal,Endothelial,14
1574,VEGFA,0.08200667581769205,0.0,PDGFRA,Ependymal,Endothelial,14
1596,VEGFA,0.09283455115764316,0.0,BCL2,Ependymal,Endothelial,14
1605,NPY,0.254265844671948,0.0,ODC1,Ependymal,Endothelial,14
2374,SFRP5,0.7179041652958144,0.0,WNT5A,Ependymal,Endothelial,14
2664,ADM,0.10422792330817689,0.0,ADRB2,Ependymal,Endothelial,14
2670,AVP,0.17202703095530278,1.0,ADRB2,Ependymal,Endothelial,14
2674,NPY,0.30870554908337633,0.0,ADRB2,Ependymal,Endothelial,14
2782,VEGFA,0.16707540857104586,0.0,CSF1,Ependymal,Endothelial,14
2878,VEGFA,0.22994298686949033,0.0,VCAM1,Ependymal,Endothelial,14
3003,CXCL10,0.08778170160657034,0.0,DPP4,Ependymal,Endothelial,14
3005,CXCL12,0.08278233676009639,0.0,DPP4,Ependymal,Endothelial,14
3012,NPY,0.28759852484193693,0.0,DPP4,Ependymal,Endothelial,14
3013,PAM,0.26287329646615476,0.0,DPP4,Ependymal,Endothelial,14
3065,CXCL12,0.4864741838379443,0.0,PLCB1,Ependymal,Endothelial,14
3066,AGT,0.5785187387614851,0.0,PLCB1,Ependymal,Endothelial,14
3084,AGT,0.5185189411099673,0.995,SGK1,Ependymal,Endothelial,14
3130,FGF7,0.6310601391196443,0.0,NRP1,Ependymal,Endothelial,14
3133,VEGFA,0.4427221083798582,0.0,NRP1,Ependymal,Endothelial,14
3141,SEMA3E,0.4869543826760546,0.0,NRP1,Ependymal,Endothelial,14
3142,CNTN2,0.4291720926069303,0.0,NRP1,Ependymal,Endothelial,14
3143,ALCAM,0.7466756094509428,0.0,NRP1,Ependymal,Endothelial,14
3219,AGT,0.12473018397486241,0.0,SLC9A1,Ependymal,Endothelial,14
3221,TFRC,0.05429168882857589,0.0,SLC9A1,Ependymal,Endothelial,14
3326,AGT,0.1784743437192764,0.0,EDNRA,Ependymal,Endothelial,14
3448,CXCL12,0.05709626149819419,0.144,GNAI1,Ependymal,Endothelial,14
3640,TYK2,0.44363359160554117,0.0,PRKD2,Ependymal,Endothelial,14
4104,AGT,0.23284069355552323,0.0,HDAC2,Ependymal,Endothelial,14
4250,QRFP,0.14975840273398844,0.0,P2RY14,Ependymal,Endothelial,14
4519,S100A4,1.1102862264935283,0.0,PGLYRP1,Ependymal,Endothelial,14
4538,PAM,0.2871969777247697,0.0,FXYD1,Ependymal,Endothelial,14
40,TYK2,0.03912854753150226,0.995,PIK3R1,Ependymal,Astrocytes,14
49,FGF7,0.2313804367639981,0.0,PIK3R1,Ependymal,Astrocytes,14
64,CXCL12,0.026689666272069153,1.0,PIK3R1,Ependymal,Astrocytes,14
65,AGT,0.11873422119560997,0.72,PIK3R1,Ependymal,Astrocytes,14
67,VEGFA,0.04304240602421203,0.979,PIK3R1,Ependymal,Astrocytes,14
94,TYK2,0.04492927310416883,0.0,PTPN1,Ependymal,Astrocytes,14
296,TYK2,0.04081890692778828,0.401,STAT3,Ependymal,Astrocytes,14
313,CXCL12,0.028380025668355173,0.757,STAT3,Ependymal,Astrocytes,14
314,AGT,0.120424580591896,0.025,STAT3,Ependymal,Astrocytes,14
499,TYK2,0.03732104473858195,0.811,PIK3CA,Ependymal,Astrocytes,14
508,FGF7,0.2295729339710778,0.0,PIK3CA,Ependymal,Astrocytes,14
523,CXCL12,0.02488216347914884,0.963,PIK3CA,Ependymal,Astrocytes,14
524,AGT,0.11692671840268967,0.162,PIK3CA,Ependymal,Astrocytes,14
525,VEGFA,0.04123490323129172,0.587,PIK3CA,Ependymal,Astrocytes,14
570,CXCL12,0.024014286535270688,0.996,ITGB1,Ependymal,Astrocytes,14
571,VEGFA,0.040367026287413565,0.928,ITGB1,Ependymal,Astrocytes,14
612,AGT,0.1163559964485027,0.001,ABL1,Ependymal,Astrocytes,14
716,SLIT2,0.049382886030740855,0.0,APP,Ependymal,Astrocytes,14
824,FGF7,0.23006868694070504,0.0,IGF1R,Ependymal,Astrocytes,14
831,VEGFA,0.04173065620091895,0.865,IGF1R,Ependymal,Astrocytes,14
1298,TYK2,0.037550767912408085,0.075,EIF2AK2,Ependymal,Astrocytes,14
1879,VEGFA,0.05478382706692818,0.003,FLT1,Ependymal,Astrocytes,14
2280,SFRP5,0.9643200685053942,0.0,FZD2,Ependymal,Astrocytes,14
2306,PIK3IP1,0.30909119633259324,0.0,PIK3CA,Ependymal,Astrocytes,14
2358,FRS3,0.041860414010285195,0.031,KRAS,Ependymal,Astrocytes,14
2479,COL6A5,0.4531756342855651,0.0,ITGB1,Ependymal,Astrocytes,14
2808,TYK2,0.03645100251578591,0.005,IFNAR1,Ependymal,Astrocytes,14
3065,CXCL12,0.1296739051429481,0.117,PLCB1,Ependymal,Astrocytes,14
3066,AGT,0.22171846006648893,0.001,PLCB1,Ependymal,Astrocytes,14
3130,FGF7,0.29299732901975983,0.0,NRP1,Ependymal,Astrocytes,14
3133,VEGFA,0.10465929827997378,0.01,NRP1,Ependymal,Astrocytes,14
3141,SEMA3E,0.14889157257617022,0.0,NRP1,Ependymal,Astrocytes,14
3142,CNTN2,0.09110928250704585,0.033,NRP1,Ependymal,Astrocytes,14
3143,ALCAM,0.40861279935105843,0.0,NRP1,Ependymal,Astrocytes,14
3356,CXCL12,0.025131828295048602,0.043,MAP2K1,Ependymal,Astrocytes,14
